2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 22: left_op_right: rejected if ['d_table_score_node20>0.9*5 & variance explained>2.0*1.01'], else nochange
2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 22: left_op_right Reject if a combination of variance and ranks of other metrics are worse than others
2026-03-17T12:33:58	selection_utils.comptable_classification_changer	INFO    	Step 22: No components fit criterion True to change classification
2026-03-17T12:33:58	selection_utils.log_decision_tree_step	INFO    	Step 22: left_op_right applied to 9 components. 0 True -> rejected. 9 False -> nochange.
2026-03-17T12:33:58	selection_utils.log_classification_counts	INFO    	Step 22: Total component classifications: 2 accepted, 3 provisionalaccept, 5 rejected, 6 unclassified
2026-03-17T12:33:58	selection_nodes.calc_varex_thresh	INFO    	Step 23: calc_varex_thresh: Calc varex_new_lower_thresh, 25th percentile threshold
2026-03-17T12:33:58	selection_utils.log_decision_tree_step	INFO    	Step 23: calc_varex_thresh calculated: varex_new_lower_thresh=1.8682634736370194, new_lower_perc=25
2026-03-17T12:33:58	selection_utils.log_classification_counts	INFO    	Step 23: Total component classifications: 2 accepted, 3 provisionalaccept, 5 rejected, 6 unclassified
2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 24: left_op_right: accepted if ['d_table_score_node20>5 & variance explained>1.87'], else nochange
2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 24: left_op_right Accept components with a bad d_table_score, but are at the higher end of the remaining variance so more cautious to not remove
2026-03-17T12:33:58	selection_utils.log_decision_tree_step	INFO    	Step 24: left_op_right applied to 9 components. 1 True -> accepted. 8 False -> nochange.
2026-03-17T12:33:58	selection_utils.log_classification_counts	INFO    	Step 24: Total component classifications: 3 accepted, 3 provisionalaccept, 5 rejected, 5 unclassified
2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 25: left_op_right: accepted if ['kappa<=27.66 & variance explained>1.87'], else nochange
2026-03-17T12:33:58	selection_nodes.dec_left_op_right	INFO    	Step 25: left_op_right For not already rejected components, accept ones below the kappa elbow, but at the higher end of the remaining variance so more cautious to not remove
2026-03-17T12:33:58	selection_utils.comptable_classification_changer	INFO    	Step 25: No components fit criterion True to change classification
2026-03-17T12:33:58	selection_utils.log_decision_tree_step	INFO    	Step 25: left_op_right applied to 8 components. 0 True -> accepted. 8 False -> nochange.
2026-03-17T12:33:58	selection_utils.log_classification_counts	INFO    	Step 25: Total component classifications: 3 accepted, 3 provisionalaccept, 5 rejected, 5 unclassified
2026-03-17T12:33:58	selection_nodes.manual_classify	INFO    	Step 26: manual_classify: Set ['provisionalaccept', 'unclassified', 'unclass_highvar'] to accepted 
2026-03-17T12:33:58	selection_nodes.manual_classify	INFO    	Step 26: manual_classify Anything still provisional (accepted or rejected) or unclassified should be accepted
2026-03-17T12:33:58	selection_utils.comptable_classification_changer	INFO    	Step 26: No components fit criterion False to change classification
2026-03-17T12:33:58	selection_utils.log_decision_tree_step	INFO    	Step 26: manual_classify applied to 8 components. 8 True -> accepted. 0 False -> nochange.
2026-03-17T12:33:58	selection_utils.log_classification_counts	INFO    	Step 26: Total component classifications: 11 accepted, 5 rejected
2026-03-17T12:33:59	io.denoise_ts  	INFO    	Variance explained by decomposition: 68.02%
2026-03-17T12:34:00	io.write_split_ts	INFO    	Writing high-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-optcomAccepted_bold.nii.gz
2026-03-17T12:34:01	io.write_split_ts	INFO    	Writing low-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-optcomRejected_bold.nii.gz
2026-03-17T12:34:02	io.write_split_ts	INFO    	Writing denoised time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-denoised_bold.nii.gz
2026-03-17T12:34:03	io.writeresults	INFO    	Writing full ICA coefficient feature set: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-ICA_components.nii.gz
2026-03-17T12:34:04	io.writeresults	INFO    	Writing Z-normalized spatial component maps: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-ICA_stat-z_components.nii.gz
2026-03-17T12:34:04	io.writeresults	INFO    	Writing denoised ICA coefficient feature set: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-ICAAccepted_components.nii.gz
2026-03-17T12:34:04	io.writeresults	INFO    	Writing Z-normalized spatial component maps: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_desc-ICAAccepted_stat-z_components.nii.gz
2026-03-17T12:34:04	io.writeresults_echoes	INFO    	Writing Kappa-filtered echo #1 timeseries
2026-03-17T12:34:05	io.denoise_ts  	INFO    	Variance explained by decomposition: 41.74%
2026-03-17T12:34:06	io.write_split_ts	INFO    	Writing high-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-1_desc-Accepted_bold.nii.gz
2026-03-17T12:34:07	io.write_split_ts	INFO    	Writing low-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-1_desc-Rejected_bold.nii.gz
2026-03-17T12:34:08	io.write_split_ts	INFO    	Writing denoised time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-1_desc-Denoised_bold.nii.gz
2026-03-17T12:34:08	io.writeresults_echoes	INFO    	Writing Kappa-filtered echo #2 timeseries
2026-03-17T12:34:09	io.denoise_ts  	INFO    	Variance explained by decomposition: 47.44%
2026-03-17T12:34:10	io.write_split_ts	INFO    	Writing high-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-2_desc-Accepted_bold.nii.gz
2026-03-17T12:34:11	io.write_split_ts	INFO    	Writing low-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-2_desc-Rejected_bold.nii.gz
2026-03-17T12:34:12	io.write_split_ts	INFO    	Writing denoised time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-2_desc-Denoised_bold.nii.gz
2026-03-17T12:34:12	io.writeresults_echoes	INFO    	Writing Kappa-filtered echo #3 timeseries
2026-03-17T12:34:13	io.denoise_ts  	INFO    	Variance explained by decomposition: 49.29%
2026-03-17T12:34:14	io.write_split_ts	INFO    	Writing high-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-3_desc-Accepted_bold.nii.gz
2026-03-17T12:34:16	io.write_split_ts	INFO    	Writing low-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-3_desc-Rejected_bold.nii.gz
2026-03-17T12:34:17	io.write_split_ts	INFO    	Writing denoised time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-3_desc-Denoised_bold.nii.gz
2026-03-17T12:34:17	io.writeresults_echoes	INFO    	Writing Kappa-filtered echo #4 timeseries
2026-03-17T12:34:18	io.denoise_ts  	INFO    	Variance explained by decomposition: 51.01%
2026-03-17T12:34:19	io.write_split_ts	INFO    	Writing high-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-4_desc-Accepted_bold.nii.gz
2026-03-17T12:34:20	io.write_split_ts	INFO    	Writing low-Kappa time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-4_desc-Rejected_bold.nii.gz
2026-03-17T12:34:21	io.write_split_ts	INFO    	Writing denoised time series: /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/sub-10317_task_echo-4_desc-Denoised_bold.nii.gz
2026-03-17T12:34:21	tedana.tedana_workflow	INFO    	Making figures folder with static component maps and timecourse plots.
2026-03-17T12:34:22	io.denoise_ts  	INFO    	Variance explained by decomposition: 68.02%
2026-03-17T12:34:54	tedana.tedana_workflow	INFO    	Generating dynamic report
