pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14
-0.06728547493071135	-0.00556681913776682	-0.05636627482834963	0.0853548499872381	-0.03811497032091373	-0.03305478533888723	-0.014541672690423892	-0.07397162063186441	0.03745750102950866	0.06234968905009939	-0.045728246703992184	0.023785983740372336	0.06598752914441533	0.07737959635567564	-0.03405283245860196
-0.06107735239427659	-0.001276705930910116	-0.05943939395518902	-0.08478172462158814	0.004062144493658159	-0.08235586956940442	-0.009835438452637086	0.07674408755553552	-0.13381798614878834	-0.04983417998737638	0.009100414195513344	0.07392211409181167	0.016095574930527535	-0.05885228676630545	0.02191280527454228
-0.062806592121635	-0.012365098491815824	0.09064101409335697	-0.0006008080056903043	-0.008598985260120358	-0.07341349399773914	-0.03987781041912793	0.013940702539945154	0.10709812289624566	-0.005895570405717637	0.01779811677513873	0.06783698638361055	-0.10583016269373094	0.08813875968617516	0.104612222423996
-0.06030058591927817	-0.013304580100123463	-0.06435184943206926	0.06509743536936494	0.014908394707536573	-0.015514983753102082	0.03671918009917111	-0.05954803404513483	-0.04642667232327695	0.038896144257066945	-0.05551660904733072	-0.01849603261253283	0.025488904271624736	0.11713681748553118	0.127708980968674
-0.0660950687798856	-0.029876756546616968	-0.00944401785498488	-0.09138256318217253	-0.05751297891212651	-0.024540897134496573	-0.02193309625484541	0.009285938655461628	0.10226816261363553	0.11941506382070773	-0.04954372769363669	-0.039780677720362326	0.07385238872928411	-0.011721948687771457	0.05558790297586452
-0.05678283625823945	-0.014191192172230145	0.10703896772375987	0.021526210918753296	0.04776962666307651	-0.0016582770758732043	0.05147731923061512	-0.014996679469070297	-0.05527977704824052	0.017884326322026387	-0.0593088927647237	0.04647257446094967	-0.04067443853569271	0.003917007931515287	0.15409020333046625
-0.0635378612927099	-0.0393261417365503	-0.039460818765269266	0.09578443598231763	-0.037935650881224636	-0.07258965549235731	-0.0634346568341756	0.021476895561276205	0.07663555362736849	0.07424552969505543	0.02582029748622388	-0.00023852365939219095	0.04347143035306756	0.08496133681433803	0.10105422903894773
-0.056690038722133164	-0.021275555061191144	-0.07678288865362	-0.06069573314221816	0.025526524078589616	-0.057073544333499635	0.003467077015289378	-0.03899941455798607	-0.027135159388398486	0.009021040199471347	0.007914552884662836	0.0975168897445563	0.00046739811684207145	-0.05278066587032051	0.09956207187421229
-0.06189855729027878	-0.04504077514146395	0.0733711750105092	-0.038888322486862976	-0.04026573383441856	-0.028692245523105578	-0.019808382341365657	0.044183712724319486	0.03498448715356964	0.09557052781290233	-0.021269581858843725	0.03077073090402461	-0.08581473980301323	0.159201976393179	0.008982910614750561
-0.045500665419552375	-0.037094656289895354	0.0032448357151290746	0.10531457405583161	0.07913687140024486	0.0137183590476992	0.029862840128785397	-0.020614711043565204	-0.004428017133867058	0.037779805704961526	-0.07896611817519773	-0.0013888056696773508	0.09075720057924404	-0.03114063675758674	0.06607058594510251
